Date,Hour,Horizon [hr],Power Dispatch [MW],Power Output [MW],Power Underdelivered [MW],Power Overdelivered [MW]
2020-01-02,15:00:00,0,609.8,609.8,0.0,0.0
2020-01-02,16:00:00,0,570.4,570.4,0.0,0.0
2020-01-02,17:00:00,0,609.5,609.5,0.0,0.0
2020-01-02,18:00:00,0,709.9,709.9,0.0,0.0
2020-01-02,19:00:00,0,709.3,709.3,0.0,0.0
2020-01-02,20:00:00,0,702.9,702.9,0.0,0.0
2020-01-02,21:00:00,0,724.6,724.6,0.0,0.0
2020-01-02,22:00:00,0,745.7,745.7,0.0,0.0
2020-01-02,23:00:00,0,695.1,695.1,0.0,0.0
2020-01-03,00:00:00,0,700.8,700.8,0.0,0.0
2020-01-03,01:00:00,0,687.6,687.6,0.0,0.0
2020-01-03,02:00:00,0,603.8,603.8,0.0,0.0
2020-01-03,03:00:00,0,657.5,657.5,0.0,0.0
2020-01-03,04:00:00,0,595.5,595.5,0.0,0.0
2020-01-03,05:00:00,0,670.4,670.4,0.0,0.0
2020-01-03,06:00:00,0,545.8,545.8,0.0,0.0
2020-01-03,07:00:00,0,608.5,608.5,0.0,0.0
2020-01-03,08:00:00,0,518.0,518.0,0.0,0.0
2020-01-03,09:00:00,0,552.3,552.3,0.0,0.0
2020-01-03,10:00:00,0,525.3,525.3,0.0,0.0
2020-01-03,11:00:00,0,423.2,423.2,0.0,0.0
2020-01-03,12:00:00,0,289.2,289.2,0.0,0.0
2020-01-03,13:00:00,0,277.2,277.2,0.0,0.0
2020-01-03,14:00:00,0,277.0,277.0,0.0,0.0
2020-01-03,15:00:00,0,260.3,260.3,0.0,0.0
2020-01-03,16:00:00,0,409.5,409.5,0.0,0.0
2020-01-03,17:00:00,0,564.0,564.0,0.0,0.0
2020-01-03,18:00:00,0,581.0,581.0,0.0,0.0
2020-01-03,19:00:00,0,379.3,379.3,0.0,0.0
2020-01-03,20:00:00,0,355.5,355.5,0.0,0.0
2020-01-03,21:00:00,0,276.4,276.4,0.0,0.0
2020-01-03,22:00:00,0,31.4,31.4,0.0,0.0
2020-01-03,23:00:00,0,6.9,6.9,0.0,0.0
2020-01-04,00:00:00,0,5.3,5.3,0.0,0.0
2020-01-04,01:00:00,0,4.4,4.4,0.0,0.0
2020-01-04,02:00:00,0,6.2,6.2,0.0,0.0
2020-01-04,03:00:00,0,4.5,4.5,0.0,0.0
2020-01-04,04:00:00,0,6.6,6.6,0.0,0.0
2020-01-04,05:00:00,0,6.1,6.1,0.0,0.0
2020-01-04,06:00:00,0,7.3,7.3,0.0,0.0
2020-01-04,07:00:00,0,6.5,6.5,0.0,0.0
2020-01-04,08:00:00,0,4.3,4.3,0.0,0.0
2020-01-04,09:00:00,0,10.8,10.8,0.0,0.0
2020-01-04,10:00:00,0,189.5,189.5,0.0,0.0
2020-01-04,11:00:00,0,0.0,0.0,0.0,0.0
2020-01-04,12:00:00,0,0.0,0.0,0.0,0.0
2020-01-04,13:00:00,0,0.0,0.0,0.0,0.0
2020-01-04,14:00:00,0,0.0,0.0,0.0,0.0
2020-01-04,15:00:00,0,0.0,0.0,0.0,0.0
2020-01-04,16:00:00,0,478.2,478.2,0.0,0.0
2020-01-04,17:00:00,0,540.4,540.4,0.0,0.0
2020-01-04,18:00:00,0,392.9,392.9,0.0,0.0
2020-01-04,19:00:00,0,524.0,524.0,0.0,0.0
2020-01-04,20:00:00,0,742.5,742.5,0.0,0.0
2020-01-04,21:00:00,0,782.2,782.2,0.0,0.0
2020-01-04,22:00:00,0,778.2,778.2,0.0,0.0
2020-01-04,23:00:00,0,786.5,786.5,0.0,0.0
2020-01-05,00:00:00,0,783.3,783.3,0.0,0.0
2020-01-05,01:00:00,0,788.4,788.4,0.0,0.0
2020-01-05,02:00:00,0,785.1,785.1,0.0,0.0
2020-01-05,03:00:00,0,782.9,782.9,0.0,0.0
2020-01-05,04:00:00,0,782.2,782.2,0.0,0.0
2020-01-05,05:00:00,0,772.7,772.7,0.0,0.0
2020-01-05,06:00:00,0,787.6,787.6,0.0,0.0
2020-01-05,07:00:00,0,783.5,783.5,0.0,0.0
2020-01-05,08:00:00,0,693.11,693.11,0.0,0.0
2020-01-05,09:00:00,0,353.18,353.18,0.0,0.0
2020-01-05,10:00:00,0,0.0,0.0,0.0,0.0
2020-01-05,11:00:00,0,133.01,133.01,0.0,0.0
2020-01-05,12:00:00,0,0.0,0.0,0.0,0.0
2020-01-05,13:00:00,0,0.0,0.0,0.0,0.0
2020-01-05,14:00:00,0,742.6,742.6,0.0,0.0
2020-01-05,15:00:00,0,190.0,190.0,0.0,0.0
2020-01-05,16:00:00,0,49.27,49.27,0.0,0.0
2020-01-05,17:00:00,0,765.3,765.3,0.0,0.0
2020-01-05,18:00:00,0,766.8,766.8,0.0,0.0
2020-01-05,19:00:00,0,757.3,757.3,0.0,0.0
2020-01-05,20:00:00,0,780.9,780.9,0.0,0.0
2020-01-05,21:00:00,0,773.7,773.7,0.0,0.0
2020-01-05,22:00:00,0,0.0,0.0,0.0,0.0
2020-01-05,23:00:00,0,690.7,690.7,0.0,0.0
2020-01-06,00:00:00,0,607.2,607.2,0.0,0.0
2020-01-06,01:00:00,0,461.6,461.6,0.0,0.0
2020-01-06,02:00:00,0,655.6,655.6,0.0,0.0
2020-01-06,03:00:00,0,588.3,588.3,0.0,0.0
2020-01-06,04:00:00,0,569.5,569.5,0.0,0.0
2020-01-06,05:00:00,0,497.2,497.2,0.0,0.0
2020-01-06,06:00:00,0,574.1,574.1,0.0,0.0
2020-01-06,07:00:00,0,723.5,723.5,0.0,0.0
2020-01-06,08:00:00,0,752.2,752.2,0.0,0.0
2020-01-06,09:00:00,0,744.61,744.61,0.0,0.0
2020-01-06,10:00:00,0,503.84,503.84,0.0,0.0
2020-01-06,11:00:00,0,711.8,711.8,0.0,0.0
2020-01-06,12:00:00,0,648.8,648.8,0.0,0.0
2020-01-06,13:00:00,0,637.1,637.1,0.0,0.0
2020-01-06,14:00:00,0,374.65,374.65,0.0,0.0
2020-01-06,15:00:00,0,624.8,624.8,0.0,0.0
2020-01-06,16:00:00,0,667.8,667.8,0.0,0.0
2020-01-06,17:00:00,0,665.1,665.1,0.0,0.0
2020-01-06,18:00:00,0,619.4,619.4,0.0,0.0
2020-01-06,19:00:00,0,641.4,641.4,0.0,0.0
2020-01-06,20:00:00,0,686.3,686.3,0.0,0.0
2020-01-06,21:00:00,0,720.4,720.4,0.0,0.0
2020-01-06,22:00:00,0,771.5,771.5,0.0,0.0
2020-01-06,23:00:00,0,788.9,788.9,0.0,0.0
2020-01-07,00:00:00,0,781.4,781.4,0.0,0.0
2020-01-07,01:00:00,0,787.7,787.7,0.0,0.0
2020-01-07,02:00:00,0,789.2,789.2,0.0,0.0
2020-01-07,03:00:00,0,786.1,786.1,0.0,0.0
2020-01-07,04:00:00,0,785.5,785.5,0.0,0.0
2020-01-07,05:00:00,0,786.9,786.9,0.0,0.0
2020-01-07,06:00:00,0,786.0,786.0,0.0,0.0
2020-01-07,07:00:00,0,782.9,782.9,0.0,0.0
2020-01-07,08:00:00,0,791.0,791.0,0.0,0.0
2020-01-07,09:00:00,0,566.06,566.06,0.0,0.0
2020-01-07,10:00:00,0,759.4,759.4,0.0,0.0
2020-01-07,11:00:00,0,725.2,725.2,0.0,0.0
2020-01-07,12:00:00,0,750.3,750.3,0.0,0.0
2020-01-07,13:00:00,0,769.7,769.7,0.0,0.0
2020-01-07,14:00:00,0,767.9,767.9,0.0,0.0
2020-01-07,15:00:00,0,684.54,684.54,0.0,0.0
2020-01-07,16:00:00,0,669.2,669.2,0.0,0.0
2020-01-07,17:00:00,0,625.1,625.1,0.0,0.0
2020-01-07,18:00:00,0,668.2,668.2,0.0,0.0
2020-01-07,19:00:00,0,580.1,580.1,0.0,0.0
2020-01-07,20:00:00,0,490.7,490.7,0.0,0.0
2020-01-07,21:00:00,0,760.2,760.2,0.0,0.0
2020-01-07,22:00:00,0,746.9,746.9,0.0,0.0
2020-01-07,23:00:00,0,772.9,772.9,0.0,0.0
2020-01-08,00:00:00,0,677.79,677.79,0.0,0.0
2020-01-08,01:00:00,0,783.7,783.7,0.0,0.0
2020-01-08,02:00:00,0,741.4,741.4,0.0,0.0
2020-01-08,03:00:00,0,695.8,695.8,0.0,0.0
2020-01-08,04:00:00,0,579.0,579.0,0.0,0.0
2020-01-08,05:00:00,0,635.16,635.16,0.0,0.0
2020-01-08,06:00:00,0,627.93,627.93,0.0,0.0
2020-01-08,07:00:00,0,669.64,669.64,0.0,0.0
2020-01-08,08:00:00,0,790.1,790.1,0.0,0.0
2020-01-08,09:00:00,0,787.7,787.7,0.0,0.0
2020-01-08,10:00:00,0,677.39,677.39,0.0,0.0
2020-01-08,11:00:00,0,787.3,787.3,0.0,0.0
2020-01-08,12:00:00,0,304.86,304.86,0.0,0.0
2020-01-08,13:00:00,0,294.57,294.57,0.0,0.0
2020-01-08,14:00:00,0,522.73,522.73,0.0,0.0
2020-01-08,15:00:00,0,732.58,732.58,0.0,0.0
2020-01-08,16:00:00,0,783.2,783.2,0.0,0.0
2020-01-08,17:00:00,0,784.7,784.7,0.0,0.0
2020-01-08,18:00:00,0,782.8,782.8,0.0,0.0
2020-01-08,19:00:00,0,784.1,784.1,0.0,0.0
2020-01-08,20:00:00,0,784.7,784.7,0.0,0.0
2020-01-08,21:00:00,0,785.2,785.2,0.0,0.0
2020-01-08,22:00:00,0,784.8,784.8,0.0,0.0
2020-01-08,23:00:00,0,775.54,775.54,0.0,0.0
2020-01-09,00:00:00,0,790.0,790.0,0.0,0.0
2020-01-09,01:00:00,0,781.3,781.3,0.0,0.0
2020-01-09,02:00:00,0,764.18,764.18,0.0,0.0
2020-01-09,03:00:00,0,758.36,758.36,0.0,0.0
2020-01-09,04:00:00,0,748.05,748.05,0.0,0.0
2020-01-09,05:00:00,0,749.93,749.93,0.0,0.0
2020-01-09,06:00:00,0,779.9,779.9,0.0,0.0
2020-01-09,07:00:00,0,774.6,774.6,0.0,0.0
2020-01-09,08:00:00,0,752.9,752.9,0.0,0.0
2020-01-09,09:00:00,0,601.08,601.08,0.0,0.0
2020-01-09,10:00:00,0,625.2,625.2,0.0,0.0
2020-01-09,11:00:00,0,548.9,548.9,0.0,0.0
2020-01-09,12:00:00,0,474.5,474.5,0.0,0.0
2020-01-09,13:00:00,0,329.6,329.6,0.0,0.0
2020-01-09,14:00:00,0,257.1,257.1,0.0,0.0
2020-01-09,15:00:00,0,91.7,91.7,0.0,0.0
2020-01-09,16:00:00,0,139.3,139.3,0.0,0.0
2020-01-09,17:00:00,0,335.0,335.0,0.0,0.0
2020-01-09,18:00:00,0,443.5,443.5,0.0,0.0
2020-01-09,19:00:00,0,455.0,455.0,0.0,0.0
2020-01-09,20:00:00,0,520.1,520.1,0.0,0.0
2020-01-09,21:00:00,0,639.6,639.6,0.0,0.0
2020-01-09,22:00:00,0,689.7,689.7,0.0,0.0
2020-01-09,23:00:00,0,626.4,626.4,0.0,0.0
2020-01-10,00:00:00,0,582.5,582.5,0.0,0.0
2020-01-10,01:00:00,0,693.1,693.1,0.0,0.0
2020-01-10,02:00:00,0,647.9,647.9,0.0,0.0
2020-01-10,03:00:00,0,673.8,673.8,0.0,0.0
2020-01-10,04:00:00,0,694.0,694.0,0.0,0.0
2020-01-10,05:00:00,0,737.1,737.1,0.0,0.0
2020-01-10,06:00:00,0,731.1,731.1,0.0,0.0
2020-01-10,07:00:00,0,640.7,640.7,0.0,0.0
2020-01-10,08:00:00,0,625.4,625.4,0.0,0.0
2020-01-10,09:00:00,0,636.2,636.2,0.0,0.0
2020-01-10,10:00:00,0,581.8,581.8,0.0,0.0
2020-01-10,11:00:00,0,408.9,408.9,0.0,0.0
2020-01-10,12:00:00,0,331.5,331.5,0.0,0.0
2020-01-10,13:00:00,0,290.2,290.2,0.0,0.0
2020-01-10,14:00:00,0,233.1,233.1,0.0,0.0
2020-01-10,15:00:00,0,305.9,305.9,0.0,0.0
2020-01-10,16:00:00,0,444.3,444.3,0.0,0.0
2020-01-10,17:00:00,0,479.2,479.2,0.0,0.0
2020-01-10,18:00:00,0,537.0,537.0,0.0,0.0
2020-01-10,19:00:00,0,451.4,451.4,0.0,0.0
2020-01-10,20:00:00,0,477.9,477.9,0.0,0.0
2020-01-10,21:00:00,0,646.2,646.2,0.0,0.0
2020-01-10,22:00:00,0,650.2,650.2,0.0,0.0
2020-01-10,23:00:00,0,646.5,646.5,0.0,0.0
2020-01-11,00:00:00,0,570.2,570.2,0.0,0.0
2020-01-11,01:00:00,0,419.1,419.1,0.0,0.0
2020-01-11,02:00:00,0,408.8,408.8,0.0,0.0
2020-01-11,03:00:00,0,357.4,357.4,0.0,0.0
2020-01-11,04:00:00,0,341.4,341.4,0.0,0.0
2020-01-11,05:00:00,0,357.1,357.1,0.0,0.0
2020-01-11,06:00:00,0,254.9,254.9,0.0,0.0
2020-01-11,07:00:00,0,119.5,119.5,0.0,0.0
2020-01-11,08:00:00,0,116.8,116.8,0.0,0.0
2020-01-11,09:00:00,0,149.2,149.2,0.0,0.0
2020-01-11,10:00:00,0,140.9,140.9,0.0,0.0
2020-01-11,11:00:00,0,159.2,159.2,0.0,0.0
2020-01-11,12:00:00,0,107.1,107.1,0.0,0.0
2020-01-11,13:00:00,0,109.4,109.4,0.0,0.0
2020-01-11,14:00:00,0,195.3,195.3,0.0,0.0
2020-01-11,15:00:00,0,222.8,222.8,0.0,0.0
2020-01-11,16:00:00,0,355.2,355.2,0.0,0.0
2020-01-11,17:00:00,0,437.2,437.2,0.0,0.0
2020-01-11,18:00:00,0,653.2,653.2,0.0,0.0
2020-01-11,19:00:00,0,689.9,689.9,0.0,0.0
2020-01-11,20:00:00,0,626.5,626.5,0.0,0.0
2020-01-11,21:00:00,0,578.6,578.6,0.0,0.0
2020-01-11,22:00:00,0,662.3,662.3,0.0,0.0
2020-01-11,23:00:00,0,695.6,695.6,0.0,0.0
2020-01-12,00:00:00,0,698.7,698.7,0.0,0.0
2020-01-12,01:00:00,0,694.2,694.2,0.0,0.0
2020-01-12,02:00:00,0,773.2,773.2,0.0,0.0
2020-01-12,03:00:00,0,724.1,724.1,0.0,0.0
2020-01-12,04:00:00,0,742.9,742.9,0.0,0.0
2020-01-12,05:00:00,0,697.1,697.1,0.0,0.0
2020-01-12,06:00:00,0,712.3,712.3,0.0,0.0
2020-01-12,07:00:00,0,699.7,699.7,0.0,0.0
2020-01-12,08:00:00,0,698.3,698.3,0.0,0.0
2020-01-12,09:00:00,0,648.62,648.62,0.0,0.0
2020-01-12,10:00:00,0,632.4,632.4,0.0,0.0
2020-01-12,11:00:00,0,628.0,628.0,0.0,0.0
2020-01-12,12:00:00,0,639.9,639.9,0.0,0.0
2020-01-12,13:00:00,0,574.1,574.1,0.0,0.0
2020-01-12,14:00:00,0,583.5,583.5,0.0,0.0
2020-01-12,15:00:00,0,540.9,540.9,0.0,0.0
2020-01-12,16:00:00,0,614.8,614.8,0.0,0.0
2020-01-12,17:00:00,0,601.4,601.4,0.0,0.0
2020-01-12,18:00:00,0,536.8,536.8,0.0,0.0
2020-01-12,19:00:00,0,450.4,450.4,0.0,0.0
2020-01-12,20:00:00,0,482.3,482.3,0.0,0.0
2020-01-12,21:00:00,0,522.1,522.1,0.0,0.0
2020-01-12,22:00:00,0,527.5,527.5,0.0,0.0
2020-01-12,23:00:00,0,484.7,484.7,0.0,0.0
2020-01-13,00:00:00,0,390.7,390.7,0.0,0.0
2020-01-13,01:00:00,0,459.6,459.6,0.0,0.0
2020-01-13,02:00:00,0,564.5,564.5,0.0,0.0
2020-01-13,03:00:00,0,656.5,656.5,0.0,0.0
2020-01-13,04:00:00,0,653.8,653.8,0.0,0.0
2020-01-13,05:00:00,0,608.6,608.6,0.0,0.0
2020-01-13,06:00:00,0,595.3,595.3,0.0,0.0
2020-01-13,07:00:00,0,286.5,286.5,0.0,0.0
2020-01-13,08:00:00,0,238.1,238.1,0.0,0.0
2020-01-13,09:00:00,0,159.2,159.2,0.0,0.0
2020-01-13,10:00:00,0,90.3,90.3,0.0,0.0
2020-01-13,11:00:00,0,53.0,53.0,0.0,0.0
2020-01-13,12:00:00,0,39.4,39.4,0.0,0.0
2020-01-13,13:00:00,0,44.8,44.8,0.0,0.0
2020-01-13,14:00:00,0,93.6,93.6,0.0,0.0
2020-01-13,15:00:00,0,174.9,174.9,0.0,0.0
2020-01-13,16:00:00,0,260.6,260.6,0.0,0.0
2020-01-13,17:00:00,0,353.9,353.9,0.0,0.0
2020-01-13,18:00:00,0,439.0,439.0,0.0,0.0
2020-01-13,19:00:00,0,531.2,531.2,0.0,0.0
2020-01-13,20:00:00,0,621.4,621.4,0.0,0.0
2020-01-13,21:00:00,0,636.3,636.3,0.0,0.0
2020-01-13,22:00:00,0,655.9,655.9,0.0,0.0
2020-01-13,23:00:00,0,716.1,716.1,0.0,0.0
2020-01-14,00:00:00,0,596.4,596.4,0.0,0.0
2020-01-14,01:00:00,0,687.6,687.6,0.0,0.0
2020-01-14,02:00:00,0,778.84,778.84,0.0,0.0
2020-01-14,03:00:00,0,767.29,767.29,0.0,0.0
2020-01-14,04:00:00,0,732.76,732.76,0.0,0.0
2020-01-14,05:00:00,0,768.84,768.84,0.0,0.0
2020-01-14,06:00:00,0,785.4,785.4,0.0,0.0
2020-01-14,07:00:00,0,784.5,784.5,0.0,0.0
2020-01-14,08:00:00,0,664.72,664.72,0.0,0.0
2020-01-14,09:00:00,0,571.08,571.08,0.0,0.0
2020-01-14,10:00:00,0,536.74,536.74,0.0,0.0
2020-01-14,11:00:00,0,452.6,452.6,0.0,0.0
2020-01-14,12:00:00,0,760.6,760.6,0.0,0.0
2020-01-14,13:00:00,0,737.9,737.9,0.0,0.0
2020-01-14,14:00:00,0,731.7,731.7,0.0,0.0
2020-01-14,15:00:00,0,711.9,711.9,0.0,0.0
2020-01-14,16:00:00,0,753.9,753.9,0.0,0.0
2020-01-14,17:00:00,0,758.7,758.7,0.0,0.0
2020-01-14,18:00:00,0,734.8,734.8,0.0,0.0
2020-01-14,19:00:00,0,688.9,688.9,0.0,0.0
2020-01-14,20:00:00,0,658.3,658.3,0.0,0.0
2020-01-14,21:00:00,0,548.1,548.1,0.0,0.0
2020-01-14,22:00:00,0,240.5,240.5,0.0,0.0
2020-01-14,23:00:00,0,247.1,247.1,0.0,0.0
2020-01-15,00:00:00,0,270.5,270.5,0.0,0.0
2020-01-15,01:00:00,0,289.6,289.6,0.0,0.0
2020-01-15,02:00:00,0,435.8,435.8,0.0,0.0
2020-01-15,03:00:00,0,237.9,237.9,0.0,0.0
2020-01-15,04:00:00,0,13.9,13.9,0.0,0.0
2020-01-15,05:00:00,0,563.7,563.7,0.0,0.0
2020-01-15,06:00:00,0,444.4,444.4,0.0,0.0
2020-01-15,07:00:00,0,548.3,548.3,0.0,0.0
2020-01-15,08:00:00,0,612.1,612.1,0.0,0.0
2020-01-15,09:00:00,0,608.6,608.6,0.0,0.0
2020-01-15,10:00:00,0,535.2,535.2,0.0,0.0
2020-01-15,11:00:00,0,515.2,515.2,0.0,0.0
2020-01-15,12:00:00,0,616.9,616.9,0.0,0.0
2020-01-15,13:00:00,0,422.4,422.4,0.0,0.0
2020-01-15,14:00:00,0,360.2,360.2,0.0,0.0
2020-01-15,15:00:00,0,326.5,326.5,0.0,0.0
2020-01-15,16:00:00,0,491.2,491.2,0.0,0.0
2020-01-15,17:00:00,0,557.1,557.1,0.0,0.0
2020-01-15,18:00:00,0,541.1,541.1,0.0,0.0
2020-01-15,19:00:00,0,465.7,465.7,0.0,0.0
2020-01-15,20:00:00,0,515.0,515.0,0.0,0.0
2020-01-15,21:00:00,0,513.8,513.8,0.0,0.0
2020-01-15,22:00:00,0,408.6,408.6,0.0,0.0
2020-01-15,23:00:00,0,523.97,523.97,0.0,0.0
2020-01-16,00:00:00,0,602.9,602.9,0.0,0.0
2020-01-16,01:00:00,0,620.3,620.3,0.0,0.0
2020-01-16,02:00:00,0,609.05,609.05,0.0,0.0
2020-01-16,03:00:00,0,578.49,578.49,0.0,0.0
2020-01-16,04:00:00,0,548.4,548.4,0.0,0.0
2020-01-16,05:00:00,0,500.0,500.0,0.0,0.0
2020-01-16,06:00:00,0,516.8,516.8,0.0,0.0
2020-01-16,07:00:00,0,577.4,577.4,0.0,0.0
2020-01-16,08:00:00,0,593.2,593.2,0.0,0.0
2020-01-16,09:00:00,0,596.6,596.6,0.0,0.0
2020-01-16,10:00:00,0,537.8,537.8,0.0,0.0
2020-01-16,11:00:00,0,699.5,699.5,0.0,0.0
2020-01-16,12:00:00,0,674.7,674.7,0.0,0.0
2020-01-16,13:00:00,0,663.2,663.2,0.0,0.0
2020-01-16,14:00:00,0,645.4,645.4,0.0,0.0
2020-01-16,15:00:00,0,629.0,629.0,0.0,0.0
2020-01-16,16:00:00,0,624.8,624.8,0.0,0.0
2020-01-16,17:00:00,0,623.4,623.4,0.0,0.0
2020-01-16,18:00:00,0,631.8,631.8,0.0,0.0
2020-01-16,19:00:00,0,756.4,756.4,0.0,0.0
2020-01-16,20:00:00,0,753.5,753.5,0.0,0.0
2020-01-16,21:00:00,0,719.5,719.5,0.0,0.0
2020-01-16,22:00:00,0,743.6,743.6,0.0,0.0
2020-01-16,23:00:00,0,772.7,772.7,0.0,0.0
2020-01-17,00:00:00,0,777.7,777.7,0.0,0.0
2020-01-17,01:00:00,0,774.2,774.2,0.0,0.0
2020-01-17,02:00:00,0,766.1,766.1,0.0,0.0
2020-01-17,03:00:00,0,772.5,772.5,0.0,0.0
2020-01-17,04:00:00,0,764.6,764.6,0.0,0.0
2020-01-17,05:00:00,0,762.4,762.4,0.0,0.0
2020-01-17,06:00:00,0,671.9,671.9,0.0,0.0
2020-01-17,07:00:00,0,732.5,732.5,0.0,0.0
2020-01-17,08:00:00,0,665.78,665.78,0.0,0.0
2020-01-17,09:00:00,0,551.94,551.94,0.0,0.0
2020-01-17,10:00:00,0,526.81,526.81,0.0,0.0
2020-01-17,11:00:00,0,386.8,386.8,0.0,0.0
2020-01-17,12:00:00,0,263.1,263.1,0.0,0.0
2020-01-17,13:00:00,0,174.61,174.61,0.0,0.0
2020-01-17,14:00:00,0,460.21,460.21,0.0,0.0
2020-01-17,15:00:00,0,669.23,669.23,0.0,0.0
2020-01-17,16:00:00,0,682.56,682.56,0.0,0.0
2020-01-17,17:00:00,0,779.5,779.5,0.0,0.0
2020-01-17,18:00:00,0,772.9,772.9,0.0,0.0
2020-01-17,19:00:00,0,727.0,727.0,0.0,0.0
2020-01-17,20:00:00,0,687.1,687.1,0.0,0.0
2020-01-17,21:00:00,0,707.6,707.6,0.0,0.0
2020-01-17,22:00:00,0,702.2,702.2,0.0,0.0
2020-01-17,23:00:00,0,674.1,674.1,0.0,0.0
2020-01-18,00:00:00,0,645.1,645.1,0.0,0.0
2020-01-18,01:00:00,0,669.5,669.5,0.0,0.0
2020-01-18,02:00:00,0,718.7,718.7,0.0,0.0
2020-01-18,03:00:00,0,723.2,723.2,0.0,0.0
2020-01-18,04:00:00,0,707.3,707.3,0.0,0.0
2020-01-18,05:00:00,0,754.5,754.5,0.0,0.0
2020-01-18,06:00:00,0,757.5,757.5,0.0,0.0
2020-01-18,07:00:00,0,764.1,764.1,0.0,0.0
2020-01-18,08:00:00,0,748.1,748.1,0.0,0.0
2020-01-18,09:00:00,0,667.3,667.3,0.0,0.0
2020-01-18,10:00:00,0,519.7,519.7,0.0,0.0
2020-01-18,11:00:00,0,481.1,481.1,0.0,0.0
2020-01-18,12:00:00,0,416.4,416.4,0.0,0.0
2020-01-18,13:00:00,0,333.5,333.5,0.0,0.0
2020-01-18,14:00:00,0,289.9,289.9,0.0,0.0
2020-01-18,15:00:00,0,220.1,220.1,0.0,0.0
2020-01-18,16:00:00,0,219.5,219.5,0.0,0.0
2020-01-18,17:00:00,0,237.5,237.5,0.0,0.0
2020-01-18,18:00:00,0,226.6,226.6,0.0,0.0
2020-01-18,19:00:00,0,187.7,187.7,0.0,0.0
2020-01-18,20:00:00,0,188.6,188.6,0.0,0.0
2020-01-18,21:00:00,0,212.9,212.9,0.0,0.0
2020-01-18,22:00:00,0,235.1,235.1,0.0,0.0
2020-01-18,23:00:00,0,257.7,257.7,0.0,0.0
2020-01-19,00:00:00,0,267.7,267.7,0.0,0.0
2020-01-19,01:00:00,0,261.4,261.4,0.0,0.0
2020-01-19,02:00:00,0,244.0,244.0,0.0,0.0
2020-01-19,03:00:00,0,219.9,219.9,0.0,0.0
2020-01-19,04:00:00,0,187.5,187.5,0.0,0.0
2020-01-19,05:00:00,0,176.9,176.9,0.0,0.0
2020-01-19,06:00:00,0,211.6,211.6,0.0,0.0
2020-01-19,07:00:00,0,263.6,263.6,0.0,0.0
2020-01-19,08:00:00,0,361.0,361.0,0.0,0.0
2020-01-19,09:00:00,0,388.4,388.4,0.0,0.0
2020-01-19,10:00:00,0,201.9,201.9,0.0,0.0
2020-01-19,11:00:00,0,163.7,163.7,0.0,0.0
2020-01-19,12:00:00,0,134.9,134.9,0.0,0.0
2020-01-19,13:00:00,0,104.6,104.6,0.0,0.0
2020-01-19,14:00:00,0,69.4,69.4,0.0,0.0
